Region,Departement,COM_ARRT_VILLE,COMMUNE,QUARTIER_VILLAGE_HAMEAU,CONCESSION,MENAGE,HOMMES,FEMMES,POPULATION
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","H4 BELLA",22,29,129,143,272
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","H5 OURO MBARGO",3,4,22,19,41
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","H6 MBEDA",8,10,42,49,91
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","H7 OURO NGOUBEL",5,6,29,29,58
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","NDIAFFANE BELLY THINDE",53,78,339,333,672
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","H1 WORO THILOUKI",11,13,75,72,147
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","H2 YILAM",1,5,29,31,60
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","NDIAFFANE SOROKOUM",121,154,756,735,1491
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","SINTHIOU BOUMAKA",80,114,585,612,1197
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","SINTHIOU CIREMATOU",72,107,763,586,1349
MATAM,MATAM,"AGNAM CIVOL","AGNAM CIVOL","SYLLA WORGO",48,68,324,394,718
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"ASNDE BALLA",86,109,606,649,1255
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"DABIA OREFONDE",93,121,833,639,1472
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"DIORBIVOL PECHEURS",105,154,770,613,1383
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"DIORBIVOL STATION",16,20,81,85,166
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H1 FELOU",28,44,225,203,428
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,DIOWGUEL,61,76,304,397,701
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,HODIO,63,90,480,495,975
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"LOUMBAL BALADJI",291,412,1602,1914,3516
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H1 THIANGUEL",37,58,238,227,465
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"LOUMBY SANDARABE",36,56,250,232,482
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H1 WORO LAGOU",9,24,101,120,221
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H2 MBAGOU",6,9,50,51,101
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H3 LOUNKA LABAL",11,14,67,59,126
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H4 WENDOU BOULBI",10,19,113,88,201
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H5 GOUREL SIDY BAYEL",3,7,27,34,61
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H6 NDOUSSADJI",16,21,119,106,225
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H7 PEGOUKI",7,8,45,42,87
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H8 GADDU",6,7,43,39,82
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H9 KAWRANE",12,22,70,60,130
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H10 THIAGNARDE",10,13,77,57,134
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H11 WOURO FAFABE",11,14,76,77,153
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H12 DENDOUDI",30,41,200,191,391
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H13 KAMA",15,22,99,98,197
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,NDIAKIR,78,117,557,657,1214
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H1 BOUNGOU TIWCONE",13,30,144,152,296
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,OREFONDE,645,854,5028,3703,8731
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"OURO MOLLO",68,79,433,472,905
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H1 GOUREL MAMADOU COUMBA  DOUSS",6,6,35,29,64
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H2 BADIYA",19,31,154,172,326
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H3 NGOLOUM",42,54,296,264,560
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,THIASKY,39,55,309,291,600
MATAM,MATAM,"AGNAM CIVOL",OREFONDE,"H1 BELEL BADY",10,10,72,79,151
MATAM,MATAM,"AGNAM CIVOL",DABIA,BARGA,63,75,283,273,556
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 GOUREL DIERY",10,12,73,56,129
MATAM,MATAM,"AGNAM CIVOL",DABIA,"DABIA ODEDJI",283,353,2343,1816,4159
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H2 BOFFAL",9,12,65,54,119
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 KOFFEL",10,15,82,76,158
MATAM,MATAM,"AGNAM CIVOL",DABIA,"DIAL PECHEURS",77,107,644,658,1302
MATAM,MATAM,"AGNAM CIVOL",DABIA,"DIAL PEULH",52,64,532,425,957
MATAM,MATAM,"AGNAM CIVOL",DABIA,DIONGTO,72,92,372,417,789
MATAM,MATAM,"AGNAM CIVOL",DABIA,"GABABE PECHEURS",104,142,773,722,1495
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 GABABE PEULH",6,7,27,32,59
MATAM,MATAM,"AGNAM CIVOL",DABIA,"GOUDOUDE DIOBES",114,151,530,602,1132
MATAM,MATAM,"AGNAM CIVOL",DABIA,"GOUDOUDE NDOUETBES",194,244,1287,1319,2606
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 DONGUEL",2,4,13,18,31
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H2 GUELEL",5,6,43,24,67
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H3 AHNAMBE",14,40,207,151,358
MATAM,MATAM,"AGNAM CIVOL",DABIA,"KOBILO DIADIABE",203,296,1481,1540,3021
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 WOURO DEMBA DJIBI",7,8,43,31,74
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H2 GNYRI DIAMA",3,3,11,10,21
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H3 DABBANO DIAOBE DEMBA",16,28,129,129,258
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H4 YANGADE",11,13,82,78,160
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H5 NGANDONE",11,12,63,58,121
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H6 DIAKEL",5,5,27,31,58
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H7 DEMBOUBE",13,16,63,87,150
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H8 WOURO ABOU SAMBA BOLO",2,3,16,15,31
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H9 WOURO ALY WELE",7,8,33,30,63
MATAM,MATAM,"AGNAM CIVOL",DABIA,"KOBILO TOROBE",149,224,1571,1309,2880
MATAM,MATAM,"AGNAM CIVOL",DABIA,"KOBILO DIAKESBE",113,151,945,960,1905
MATAM,MATAM,"AGNAM CIVOL",DABIA,"MOLLE WALO",30,41,263,257,520
MATAM,MATAM,"AGNAM CIVOL",DABIA,"SARE LIOU",106,167,763,850,1613
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 PARIS LIOU",18,21,73,73,146
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H2 BABA YORO DIALLO",7,10,37,36,73
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H4 DARRA SALAM",17,22,95,112,207
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H3 PARIS LIOU (GUESSE)",2,2,8,5,13
MATAM,MATAM,"AGNAM CIVOL",DABIA,"SINTHIOU DIAMDIOR",64,78,520,492,1012
MATAM,MATAM,"AGNAM CIVOL",DABIA,SYLLANABE,97,129,725,634,1359
MATAM,MATAM,"AGNAM CIVOL",DABIA,"TABE DOW",60,109,497,494,991
MATAM,MATAM,"AGNAM CIVOL",DABIA,"TABE LESS",25,49,202,196,398
MATAM,MATAM,"AGNAM CIVOL",DABIA,"H1 NDIOUMOUYEL",15,23,102,104,206
MATAM,MATAM,"AGNAM CIVOL",NGUIDJILONE,"ALY OURY",194,297,2206,1948,4154
MATAM,MATAM,"AGNAM CIVOL",NGUIDJILONE,KEDELE,70,115,576,634,1210
MATAM,MATAM,"AGNAM CIVOL",NGUIDJILONE,"NGUIDJILOGNE LODJOU",339,445,2666,2343,5009
MATAM,MATAM,"AGNAM CIVOL",NGUIDJILONE,"NGUIDJILOGNE SOMONO",45,64,499,459,958
MATAM,MATAM,"AGNAM CIVOL",NGUIDJILONE,"NGUIDJILONE VELINGARA",203,260,1688,1404,3092
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,BADEL,44,71,486,300,786
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,"DIABE SALA",137,197,1513,936,2449
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,DIAWANBE,61,89,611,460,1071
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,GAMOUKOU,94,106,651,446,1097
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,GOLLERE,161,281,1349,1061,2410
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,BARINABE,123,161,1207,707,1914
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,"MEDINA KANDIE PAWEL",40,50,238,235,473
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,MOLE,89,123,731,543,1274
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,NDIOUFNABE,97,121,687,549,1236
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,"SINTHIOU BOUKARY",75,107,476,423,899
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,THIAMBE,51,89,482,403,885
MATAM,MATAM,"AGNAM CIVOL",THILOGNE,"THILOGNE TOKOSSEL",46,58,305,245,550
MATAM,MATAM,OGO,BOKIDIAWE,"BALEL NDIAKIRY",13,15,91,101,192
MATAM,MATAM,OGO,BOKIDIAWE,"BALEL PATHE",29,59,291,276,567
MATAM,MATAM,OGO,BOKIDIAWE,"H1 IWI",6,16,76,90,166
MATAM,MATAM,OGO,BOKIDIAWE,"H2 DIACRE",6,7,42,50,92
MATAM,MATAM,OGO,BOKIDIAWE,"BOKIDIAWE SONINKE (SARAKOLE)",525,752,6031,4381,10412
MATAM,MATAM,OGO,BOKIDIAWE,"BOKIDIAWE TOUCOULEUR",130,164,1329,847,2176
MATAM,MATAM,OGO,BOKIDIAWE,"H2 OURO DEMBA THILA",10,16,110,100,210
MATAM,MATAM,OGO,BOKIDIAWE,"H3 OURO OLEL DIALLO",1,1,10,6,16
MATAM,MATAM,OGO,BOKIDIAWE,"DIOLOL DIAOBE",61,110,761,712,1473
MATAM,MATAM,OGO,BOKIDIAWE,"DIOLOL YALALBE",32,56,280,345,625
MATAM,MATAM,OGO,BOKIDIAWE,DIOWOL,57,71,419,401,820
MATAM,MATAM,OGO,BOKIDIAWE,"H3 DOBOU",4,7,47,64,111
MATAM,MATAM,OGO,BOKIDIAWE,DONDOU,473,636,4090,3799,7889
MATAM,MATAM,OGO,BOKIDIAWE,"H1 OURO GOBI ( NDIAWEDY)",14,15,89,71,160
MATAM,MATAM,OGO,BOKIDIAWE,"H2 AINOUMADY",3,3,12,9,21
MATAM,MATAM,OGO,BOKIDIAWE,"DOUMGA OURO ALPHA",352,512,2526,2325,4851
MATAM,MATAM,OGO,BOKIDIAWE,"H1 L'AN 2000",6,14,39,28,67
MATAM,MATAM,OGO,BOKIDIAWE,"DOUMGA OURO THIERNO",136,177,1205,1119,2324
MATAM,MATAM,OGO,BOKIDIAWE,"H1 DAROU SALAM",22,32,212,229,441
MATAM,MATAM,OGO,BOKIDIAWE,"DOUMGA RINDIAW",169,223,1019,1191,2210
MATAM,MATAM,OGO,BOKIDIAWE,"H2 DOUMGA II",10,13,73,97,170
MATAM,MATAM,OGO,BOKIDIAWE,GAOL,205,271,1255,1302,2557
MATAM,MATAM,OGO,BOKIDIAWE,GAODAL,177,236,1308,1410,2718
MATAM,MATAM,OGO,BOKIDIAWE,"H6 GAFEDJI SAMBA ALY",4,6,39,36,75
MATAM,MATAM,OGO,BOKIDIAWE,"H7 GOREL KALIDOU BA",1,3,18,29,47
MATAM,MATAM,OGO,BOKIDIAWE,"H8 GOUREL SIDIKI DIA",5,6,34,37,71
MATAM,MATAM,OGO,BOKIDIAWE,"DIAMEL GAODAL",95,133,909,861,1770
MATAM,MATAM,OGO,BOKIDIAWE,GUIRAYE,126,153,776,881,1657
MATAM,MATAM,OGO,BOKIDIAWE,"H1 GUIRAYE PEULH",5,8,35,39,74
MATAM,MATAM,OGO,BOKIDIAWE,"H2 LOUGUERE DIANDJOL",5,10,46,44,90
MATAM,MATAM,OGO,BOKIDIAWE,KATOTE,89,112,645,720,1365
MATAM,MATAM,OGO,BOKIDIAWE,"H1 MODI BOULA",32,43,210,289,499
MATAM,MATAM,OGO,BOKIDIAWE,"KAWEL DIALLOUBE",81,140,672,887,1559
MATAM,MATAM,OGO,BOKIDIAWE,"H1 KEUR MALICK SAMBOU",2,2,9,10,19
MATAM,MATAM,OGO,BOKIDIAWE,"H2 KEUR DIAWO DIALLO",1,3,11,18,29
MATAM,MATAM,OGO,BOKIDIAWE,"H3 GOUREL ABDOULAYE DIALLO",3,5,37,36,73
MATAM,MATAM,OGO,BOKIDIAWE,"H4 GOUREL HAMIDOU BA",7,15,57,78,135
MATAM,MATAM,OGO,BOKIDIAWE,"H5 LAW LAW",24,36,197,208,405
MATAM,MATAM,OGO,BOKIDIAWE,"H6 GOUREL SAMBA NAYO BA",4,9,44,34,78
MATAM,MATAM,OGO,BOKIDIAWE,"H7 FETE SADDEL",23,31,139,138,277
MATAM,MATAM,OGO,BOKIDIAWE,"H8 LOUGUERE MOURTOKY",12,14,81,71,152
MATAM,MATAM,OGO,BOKIDIAWE,"H9 LOUGUERE BOUBOU SARR",18,20,117,100,217
MATAM,MATAM,OGO,BOKIDIAWE,"H10 INIS",3,6,26,28,54
MATAM,MATAM,OGO,BOKIDIAWE,"H11 OURO MAMADOU KIBEU",2,7,33,41,74
MATAM,MATAM,OGO,BOKIDIAWE,"H12 INIS MOURTOKI",5,5,27,20,47
MATAM,MATAM,OGO,BOKIDIAWE,"KAWEL KANGAL",17,26,142,180,322
MATAM,MATAM,OGO,BOKIDIAWE,"KIRIRE I  (DIERI)",46,68,406,407,813
MATAM,MATAM,OGO,BOKIDIAWE,"KIRIRE II  (WALO)",69,97,567,562,1129
MATAM,MATAM,OGO,BOKIDIAWE,"MBAKHNA DOW",97,177,1339,1352,2691
MATAM,MATAM,OGO,BOKIDIAWE,"H1 FALABOGUEL",8,12,66,57,123
MATAM,MATAM,OGO,BOKIDIAWE,"MBAKHNA LESS",75,110,753,852,1605
MATAM,MATAM,OGO,BOKIDIAWE,"H1 OLIWAW",1,4,20,22,42
MATAM,MATAM,OGO,BOKIDIAWE,"H2 TARETTE",24,55,240,259,499
MATAM,MATAM,OGO,BOKIDIAWE,"H5 THIEBE GOUNOL",5,5,37,29,66
MATAM,MATAM,OGO,BOKIDIAWE,"H6 FALOBARKA",10,17,100,78,178
MATAM,MATAM,OGO,BOKIDIAWE,"H7 RANOUA",39,58,388,382,770
MATAM,MATAM,OGO,BOKIDIAWE,"H8 BICHIRI",4,6,40,43,83
MATAM,MATAM,OGO,BOKIDIAWE,"H9 LOBOUDOU RANWA",6,10,45,56,101
MATAM,MATAM,OGO,BOKIDIAWE,"H10 FILCALE",9,16,83,103,186
MATAM,MATAM,OGO,BOKIDIAWE,"H12 BALEL BARKEDJI",12,22,103,121,224
MATAM,MATAM,OGO,BOKIDIAWE,MBOLOYEL,130,150,1401,1168,2569
MATAM,MATAM,OGO,BOKIDIAWE,MOW,51,75,525,454,979
MATAM,MATAM,OGO,BOKIDIAWE,"H2 GOUREL YORO SARA BA",1,1,17,10,27
MATAM,MATAM,OGO,BOKIDIAWE,"H4 SANGAYEL DIAOBE",11,17,128,115,243
MATAM,MATAM,OGO,BOKIDIAWE,"PADE BOYNGAL",30,43,213,254,467
MATAM,MATAM,OGO,BOKIDIAWE,SADEL,361,491,3152,2878,6030
MATAM,MATAM,OGO,BOKIDIAWE,"H1 DIERIEL BAMAMBE",26,47,226,213,439
MATAM,MATAM,OGO,BOKIDIAWE,"H2 LOUGUERE LAYEL",17,27,145,120,265
MATAM,MATAM,OGO,BOKIDIAWE,"H3 FONDE SAMBA MALI",20,31,199,198,397
MATAM,MATAM,OGO,BOKIDIAWE,DOUNDE,3,4,22,15,37
MATAM,MATAM,OGO,BOKIDIAWE,"SARACOURA DIALLOUBE",79,108,712,670,1382
MATAM,MATAM,OGO,BOKIDIAWE,"SARACOURA THIOUTY",25,39,209,215,424
MATAM,MATAM,OGO,BOKIDIAWE,SAWATOUNA,18,26,117,127,244
MATAM,MATAM,OGO,BOKIDIAWE,"THIEHEL SEBE",80,102,685,807,1492
MATAM,MATAM,OGO,BOKIDIAWE,DIALANE,5,6,53,47,100
MATAM,MATAM,OGO,BOKIDIAWE,"DIOFOL (THIOFOL)",16,17,84,99,183
MATAM,MATAM,OGO,BOKIDIAWE,DOUGA,15,17,90,85,175
MATAM,MATAM,OGO,BOKIDIAWE,"SANGAYEL BOUNGOU",5,5,32,48,80
MATAM,MATAM,OGO,"NABADJI CIVOL",BINKE,2,2,17,3,20
MATAM,MATAM,OGO,"NABADJI CIVOL","BOYNADJI ROUMDE",132,204,1272,1174,2446
MATAM,MATAM,OGO,"NABADJI CIVOL","BOYNADJI SINTHIOU",207,331,1988,1922,3910
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 KAWEL SALLY",13,21,91,98,189
MATAM,MATAM,OGO,"NABADJI CIVOL",BOKISSABOUDOU,96,149,867,950,1817
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 BELAL",1,1,8,5,13
MATAM,MATAM,OGO,"NABADJI CIVOL",DIENGA,57,87,678,628,1306
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 SAYBOBE",8,11,82,73,155
MATAM,MATAM,OGO,"NABADJI CIVOL","FETE  NIEBE",115,186,1376,1551,2927
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 TEKINGUEL",1,2,10,16,26
MATAM,MATAM,OGO,"NABADJI CIVOL","GOUREL MOUSSA",3,12,95,61,156
MATAM,MATAM,OGO,"NABADJI CIVOL",HONTORBE,41,92,438,470,908
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 PAMBY OUOLOF",7,10,86,81,167
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 GASSEL",19,38,188,199,387
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 PAMBY TOUCOULEUR",10,23,157,149,306
MATAM,MATAM,OGO,"NABADJI CIVOL","H4 BINGUEL MORTODE",6,7,38,42,80
MATAM,MATAM,OGO,"NABADJI CIVOL","H6 GOUREL LATHIEL",4,17,81,90,171
MATAM,MATAM,OGO,"NABADJI CIVOL",KOUNDEL,83,122,692,712,1404
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 GOUREL DEMBA RACINE",5,9,47,33,80
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 TOULEL TOUPE",11,22,86,89,175
MATAM,MATAM,OGO,"NABADJI CIVOL","H4 DASIRDE",5,7,34,36,70
MATAM,MATAM,OGO,"NABADJI CIVOL","MOGO YALALBE",34,72,430,472,902
MATAM,MATAM,OGO,"NABADJI CIVOL","NABADJI CIVOL",408,558,3275,3152,6427
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 WOURO YERO NIEBEL",6,15,60,73,133
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 DOUBEL",3,4,14,23,37
MATAM,MATAM,OGO,"NABADJI CIVOL","NDOULOUMADJI DEMBE",459,625,3357,3429,6786
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 VIRAGE",10,29,73,100,173
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 WOURO BAHOROU",4,12,44,25,69
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 WALY SOMA",1,2,21,7,28
MATAM,MATAM,OGO,"NABADJI CIVOL","H4 MBELONE AMADOU NDAO",1,1,1,0,1
MATAM,MATAM,OGO,"NABADJI CIVOL","H5 MBOTNGUEL",1,10,33,31,64
MATAM,MATAM,OGO,"NABADJI CIVOL","NDOULOUMADJI FOUNEBE",224,292,1628,2045,3673
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 DAROGUEL I",9,13,63,59,122
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 DAROGUEL II",6,8,49,47,96
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 DAROGUEL III",23,31,177,172,349
MATAM,MATAM,OGO,"NABADJI CIVOL","H4 WOURO KADIEL",1,4,8,20,28
MATAM,MATAM,OGO,"NABADJI CIVOL",SARADJI,34,51,313,303,616
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 BARADJI GOUMEL BAADA",4,4,22,23,45
MATAM,MATAM,OGO,"NABADJI CIVOL","SEDO ABBAS",142,194,1163,1147,2310
MATAM,MATAM,OGO,"NABADJI CIVOL","SEDO SEBE",292,413,1850,2435,4285
MATAM,MATAM,OGO,"NABADJI CIVOL","SINTHIOU MBAL",85,140,962,714,1676
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 GOUREL ADAMA BA",23,33,151,169,320
MATAM,MATAM,OGO,"NABADJI CIVOL","SINTHIOU MOGO",117,177,1002,991,1993
MATAM,MATAM,OGO,"NABADJI CIVOL",SIRIWORO,37,63,436,377,813
MATAM,MATAM,OGO,"NABADJI CIVOL","TAIBA NGUEYENNE",203,268,1894,1988,3882
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 LONGUEL",13,19,92,87,179
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 WOURO ABOU KELEFA",3,3,20,18,38
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 BINGUEL DADI",9,10,54,55,109
MATAM,MATAM,OGO,"NABADJI CIVOL","H4 DIALAMBANI",1,1,6,3,9
MATAM,MATAM,OGO,"NABADJI CIVOL","H5 WOURO YERO NDONGO",6,6,45,44,89
MATAM,MATAM,OGO,"NABADJI CIVOL","H6 DARE",23,29,126,128,254
MATAM,MATAM,OGO,"NABADJI CIVOL",THIARENE,254,356,2013,2614,4627
MATAM,MATAM,OGO,"NABADJI CIVOL",THIOUBALEL,74,98,517,521,1038
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 THIARNGAL",14,30,137,145,282
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 PEROU",6,12,51,59,110
MATAM,MATAM,OGO,"NABADJI CIVOL","TIGUERE CIRE",191,249,1620,1606,3226
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 ANDA",25,57,277,265,542
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 PETHIETE",9,21,99,76,175
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 THIOFOL",9,20,94,99,193
MATAM,MATAM,OGO,"NABADJI CIVOL","TIGUERE YENE",113,132,620,665,1285
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 GOUREL DORO",5,5,26,35,61
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 MANDIOWA",15,33,167,112,279
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 GOUREL KOUNIARY",14,19,65,68,133
MATAM,MATAM,OGO,"NABADJI CIVOL",WOUDOUROU,318,454,3459,2971,6430
MATAM,MATAM,OGO,"NABADJI CIVOL","H1 LANEL",5,8,44,39,83
MATAM,MATAM,OGO,"NABADJI CIVOL","H2 BOWEL SENEGAL",18,20,148,141,289
MATAM,MATAM,OGO,"NABADJI CIVOL","H3 DIAMI SANO",8,8,34,49,83
MATAM,MATAM,OGO,"NABADJI CIVOL","H4 ALY WOPA",2,4,21,34,55
MATAM,MATAM,OGO,"NABADJI CIVOL","H5 LAWOL DIAOBE",10,14,88,68,156
MATAM,MATAM,OGO,"NABADJI CIVOL","H6 WOURO ASSETTE",3,6,40,26,66
MATAM,MATAM,OGO,"NABADJI CIVOL","H7 BELEL BEYNI",7,8,63,50,113
MATAM,MATAM,OGO,"NABADJI CIVOL",MBANANE,47,73,468,405,873
MATAM,MATAM,OGO,"NABADJI CIVOL",NDAFEDJI,2,2,10,11,21
MATAM,MATAM,OGO,"NABADJI CIVOL",NIMA,61,84,504,573,1077
MATAM,MATAM,OGO,"NABADJI CIVOL","SEDO SANDARABE",30,33,205,177,382
MATAM,MATAM,OGO,"NABADJI CIVOL","SINTHIOU BRA",10,20,93,70,163
MATAM,MATAM,OGO,"NABADJI CIVOL","SINTHIOU TAPSIR",11,19,100,99,199
MATAM,MATAM,OGO,"NABADJI CIVOL",THIAMMA,28,46,349,330,679
MATAM,MATAM,OGO,"NABADJI CIVOL",TOWDE,2,4,38,10,48
MATAM,MATAM,OGO,"NABADJI CIVOL","WOURO DOMBEL",12,18,96,72,168
MATAM,MATAM,OGO,OGO,"BELINAÏDE MBAÏLA",168,239,1500,1548,3048
MATAM,MATAM,OGO,OGO,"H1 WOURO HAERE",3,3,23,21,44
MATAM,MATAM,OGO,OGO,DANTHIADY,257,398,2253,2401,4654
MATAM,MATAM,OGO,OGO,"H1 DAROUL BAIDA",13,26,120,123,243
MATAM,MATAM,OGO,OGO,"H2 DOW BOULLI",15,29,179,194,373
MATAM,MATAM,OGO,OGO,"H3 KAWEL DANTHIADY",26,43,253,218,471
MATAM,MATAM,OGO,OGO,"H6 WOURO FAFABE",2,2,13,18,31
MATAM,MATAM,OGO,OGO,"H7 DIOUDIW DANTHIADY",1,1,7,15,22
MATAM,MATAM,OGO,OGO,"DIANDIOLY TOUCOULEUR",188,273,1589,1647,3236
MATAM,MATAM,OGO,OGO,"H4 WOURO WODABE",29,47,256,243,499
MATAM,MATAM,OGO,OGO,"H5 WOURO SAMBA BABAYEL",3,4,25,18,43
MATAM,MATAM,OGO,OGO,"H6 FETERE",4,6,32,31,63
MATAM,MATAM,OGO,OGO,"DIKANABE (DIKA)",20,30,177,163,340
MATAM,MATAM,OGO,OGO,GALOYABE,106,139,964,972,1936
MATAM,MATAM,OGO,OGO,"H1 KAWEL GALOYABE",23,56,294,288,582
MATAM,MATAM,OGO,OGO,GANABALOL,54,80,632,680,1312
MATAM,MATAM,OGO,OGO,GARLY,119,149,736,636,1372
MATAM,MATAM,OGO,OGO,"H1 SOWANDOU",7,7,30,30,60
MATAM,MATAM,OGO,OGO,"H2 BELLY DIALLO",16,21,141,128,269
MATAM,MATAM,OGO,OGO,"H4 GOUREL DIOBBE",13,13,79,74,153
MATAM,MATAM,OGO,OGO,"H5 SARGANA",7,12,75,68,143
MATAM,MATAM,OGO,OGO,HAMARABE,87,112,733,828,1561
MATAM,MATAM,OGO,OGO,"H1 OURO GALOROU",1,5,21,15,36
MATAM,MATAM,OGO,OGO,"H4 BELY AGABE",5,10,54,56,110
MATAM,MATAM,OGO,OGO,HOMBO,141,228,1310,1254,2564
MATAM,MATAM,OGO,OGO,LAMBANGO,78,121,559,679,1238
MATAM,MATAM,OGO,OGO,"LEWE NGUENAR",84,150,1032,1107,2139
MATAM,MATAM,OGO,OGO,"LOUMBOL ALLOUKI",35,66,243,197,440
MATAM,MATAM,OGO,OGO,"H7 DOURE",14,25,84,85,169
MATAM,MATAM,OGO,OGO,"LOUMBOL AMAR",15,31,170,190,360
